MAG	Domain	Phylum	Class	Order	Family	Genus	Species
Sg_CRR933420_bin.42	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	MGR-bin208	
Sg_CRR933420_bin.43	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter rudongensis
Sg_CRR933420_bin.50	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Marinarcus	
Sg_CRR933420_bin.53	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933420_bin.57	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Qipengyuania	
Sg_CRR933420_bin.59	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	Thiobacillus	Thiobacillus sp003510325
Sg_CRR933420_bin.6	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Stappiaceae	Stappia	
Sg_CRR933420_bin.60	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	JAAYGT01	JAAYGT01 sp012727555
Sg_CRR933420_bin.63	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	
Sg_CRR933420_bin.64	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Parvibaculum	
Sg_CRR933420_bin.65	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga sp021166755
Sg_CRR933420_bin.67	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
Sg_CRR933421_bin.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	JAJUHJ01	
Sg_CRR933421_bin.10	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter glacincola_B
Sg_CRR933421_bin.11	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
Sg_CRR933421_bin.2	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus fascians
Sg_CRR933421_bin.4	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus sp000787695
Sg_CRR933421_bin.5	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933421_bin.6	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	
Sg_CRR933421_bin.7	Bacteria	Bacillota	Bacilli	Bacillales_A	Planococcaceae	Planococcus	
Sg_CRR933421_bin.8	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933422_bin.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	JAEZQR01	
Sg_CRR933422_bin.11	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri_N
Sg_CRR933422_bin.12	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933422_bin.13	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933422_bin.15	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	
Sg_CRR933422_bin.16	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	
Sg_CRR933422_bin.18	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis
Sg_CRR933422_bin.19	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter terrestris
Sg_CRR933422_bin.20	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Micrococcaceae	Kocuria	Kocuria rosea
Sg_CRR933422_bin.23	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	
Sg_CRR933422_bin.24	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas pennii
Sg_CRR933422_bin.25	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bullata
Sg_CRR933422_bin.26	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933422_bin.27	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933422_bin.3	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	
Sg_CRR933422_bin.31	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	
Sg_CRR933422_bin.32	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933422_bin.35	Bacteria	Synergistota	GBS-1	GBS-1	GBS-1	GBS-1	
Sg_CRR933422_bin.36	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Telluria	
Sg_CRR933422_bin.37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aurantimonas	Aurantimonas sp021391535
Sg_CRR933422_bin.4	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Janibacter	Janibacter sp001428305
Sg_CRR933422_bin.40	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	Thiobacillus	
Sg_CRR933422_bin.41	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Thermodesulforhabdaceae	JAOACS01	
Sg_CRR933422_bin.42	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum_A	
Sg_CRR933422_bin.43	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933422_bin.44	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	
Sg_CRR933422_bin.47	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Pseudoroseomonas	
Sg_CRR933422_bin.48	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Allosphingosinicella	
Sg_CRR933422_bin.5	Bacteria	Bacillota_B	DSM-12270	Thermacetogeniales	Thermacetogeniaceae	DULK01	
Sg_CRR933422_bin.50	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cereibacter	
Sg_CRR933422_bin.51	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella	Skermanella aerolata
Sg_CRR933422_bin.52	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	
Sg_CRR933422_bin.53	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Cellulomonadaceae	Actinotalea	
Sg_CRR933422_bin.54	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Bosea sp001426225
Sg_CRR933422_bin.56	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Geodermatophilaceae	Blastococcus	Blastococcus aggregatus
Sg_CRR933422_bin.57	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	JAEZQR01	
Sg_CRR933422_bin.7	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Thermodesulforhabdaceae	JAOACS01	
Sg_CRR933422_bin.8	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933422_bin.9	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum_A	Noviherbaspirillum_A suwonense
Sg_CRR933423_bin.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus	
Sg_CRR933423_bin.101	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	
Sg_CRR933423_bin.103	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Im1	Rhodoligotrophos	Rhodoligotrophos appendicifer
Sg_CRR933423_bin.11	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
Sg_CRR933423_bin.14	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium sp001770725
Sg_CRR933423_bin.16	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
Sg_CRR933423_bin.17	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium	
Sg_CRR933423_bin.19	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
Sg_CRR933423_bin.2	Bacteria	Pseudomonadota	Alphaproteobacteria	JAJUGE01	JAJUGE01		
Sg_CRR933423_bin.20	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933423_bin.21	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinicella	
Sg_CRR933423_bin.23	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp011620715
Sg_CRR933423_bin.25	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Phreatobacteraceae	Phreatobacter	
Sg_CRR933423_bin.26	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium frederiksbergense_A
Sg_CRR933423_bin.27	Bacteria	Pseudomonadota	Alphaproteobacteria	Tistrellales	Tistrellaceae	Tistrella	
Sg_CRR933423_bin.28	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium aurum
Sg_CRR933423_bin.29	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter flavus_A
Sg_CRR933423_bin.3	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933423_bin.30	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp030681155
Sg_CRR933423_bin.31	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
Sg_CRR933423_bin.34	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	
Sg_CRR933423_bin.35	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	
Sg_CRR933423_bin.37	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAMAXB01	
Sg_CRR933423_bin.38	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	P52-10	
Sg_CRR933423_bin.39	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
Sg_CRR933423_bin.4	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	
Sg_CRR933423_bin.40	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933423_bin.42	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium	
Sg_CRR933423_bin.43	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	
Sg_CRR933423_bin.44	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Bosea sp001556125
Sg_CRR933423_bin.45	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	
Sg_CRR933423_bin.46	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Tardiphaga	
Sg_CRR933423_bin.47	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Sg_CRR933423_bin.48	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia_AP
Sg_CRR933423_bin.49	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium_A	
Sg_CRR933423_bin.5	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E palmensis
Sg_CRR933423_bin.50	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia_A	
Sg_CRR933423_bin.51	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Pseudoxanthobacteraceae	Pseudoxanthobacter	
Sg_CRR933423_bin.52	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Alcaligenes	Alcaligenes ammonioxydans
Sg_CRR933423_bin.54	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933423_bin.56	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
Sg_CRR933423_bin.58	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pseudorhodoferax	
Sg_CRR933423_bin.59	Bacteria	WOR-3	Hydrothermia	UBA1063	UBA1063	UBA1063	
Sg_CRR933423_bin.6	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio	Thermodesulfovibrio yellowstonii
Sg_CRR933423_bin.60	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933423_bin.61	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48	
Sg_CRR933423_bin.62	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E psychrophila
Sg_CRR933423_bin.63	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	
Sg_CRR933423_bin.64	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter polymorphus
Sg_CRR933423_bin.65	Bacteria	Thermotogota	Thermotogae	Thermotogales	DSM-5069	Pseudothermotoga_A	Pseudothermotoga_A caldifontis
Sg_CRR933423_bin.66	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Pseudoxanthobacteraceae	Pseudoxanthobacter	
Sg_CRR933423_bin.67	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp002979655
Sg_CRR933423_bin.68	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
Sg_CRR933423_bin.69	Bacteria	Actinomycetota	Geothermincolia	Geothermincolales	RBG-13-55-18	JACVJK01	
Sg_CRR933423_bin.7	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	Limnobacter sp002954425
Sg_CRR933423_bin.71	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	Hydrogenophaga sp026125825
Sg_CRR933423_bin.72	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella	Shewanella putrefaciens
Sg_CRR933423_bin.73	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
Sg_CRR933423_bin.74	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter spanius
Sg_CRR933423_bin.75	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter_A	
Sg_CRR933423_bin.76	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp030680185
Sg_CRR933423_bin.77	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	AWTP1-13	
Sg_CRR933423_bin.78	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933423_bin.79	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933423_bin.80	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933423_bin.81	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp000418555
Sg_CRR933423_bin.82	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	JAEZQR01	
Sg_CRR933423_bin.83	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
Sg_CRR933423_bin.86	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter piechaudii
Sg_CRR933423_bin.87	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas_A	
Sg_CRR933423_bin.88	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Sg_CRR933423_bin.9	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp002454115
Sg_CRR933423_bin.91	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella lacus
Sg_CRR933423_bin.92	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter insolitus
Sg_CRR933423_bin.93	Bacteria	Pseudomonadota	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter	
Sg_CRR933423_bin.94	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	
Sg_CRR933423_bin.95	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	
Sg_CRR933423_bin.96	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	
Sg_CRR933423_bin.97	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cereibacter	Cereibacter changlensis
Sg_CRR933423_bin.98	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp027489335
Sg_CRR933423_bin.99	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
Sg_CRR933424_bin.1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	JAEZQR01	
Sg_CRR933424_bin.10	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylophilus	Methylophilus sp001424665
Sg_CRR933424_bin.11	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933424_bin.12	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
Sg_CRR933424_bin.13	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Bosea lupini
Sg_CRR933424_bin.14	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Rhodoglobus	
Sg_CRR933424_bin.16	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48	
Sg_CRR933424_bin.17	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia_A	
Sg_CRR933424_bin.18	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	PBB1	
Sg_CRR933424_bin.19	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933424_bin.2	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933424_bin.20	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Rhodoglobus	Rhodoglobus sp903920435
Sg_CRR933424_bin.21	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Pseudolysinimonas	
Sg_CRR933424_bin.22	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	
Sg_CRR933424_bin.23	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Dyadobacter	
Sg_CRR933424_bin.24	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
Sg_CRR933424_bin.26	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	
Sg_CRR933424_bin.27	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii
Sg_CRR933424_bin.28	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933424_bin.3	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933424_bin.31	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Sg_CRR933424_bin.34	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polaromonas	
Sg_CRR933424_bin.36	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	
Sg_CRR933424_bin.37	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
Sg_CRR933424_bin.39	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Rhodoglobus	Rhodoglobus sp001725325
Sg_CRR933424_bin.4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydrogenophaga	
Sg_CRR933424_bin.40	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Croceibacterium	
Sg_CRR933424_bin.41	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	
Sg_CRR933424_bin.42	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium denitrificans
Sg_CRR933424_bin.44	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	28-YEA-48	
Sg_CRR933424_bin.45	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pigmentiphaga	
Sg_CRR933424_bin.46	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	
Sg_CRR933424_bin.48	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	Acidovorax sp002176815
Sg_CRR933424_bin.49	Bacteria	Pseudomonadota	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter	Immundisolibacter sp014359565
Sg_CRR933424_bin.5	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Wolinella	Wolinella succinogenes
Sg_CRR933424_bin.50	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	
Sg_CRR933424_bin.51	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924		
Sg_CRR933424_bin.52	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	UBA7672	
Sg_CRR933424_bin.54	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Rhodoglobus	Rhodoglobus sp029211225
Sg_CRR933424_bin.55	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	
Sg_CRR933424_bin.56	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Aquabacterium	Aquabacterium commune
Sg_CRR933424_bin.58	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
Sg_CRR933424_bin.59	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
Sg_CRR933424_bin.6	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	
Sg_CRR933424_bin.60	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	Thauera sp029982755
Sg_CRR933424_bin.61	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
Sg_CRR933424_bin.62	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
Sg_CRR933424_bin.63	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Epilithonimonas	
Sg_CRR933424_bin.64	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	JARJEH01	
Sg_CRR933424_bin.65	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	
Sg_CRR933424_bin.66	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
