MAG,Domain,Phylum,Class,Order,Family,Genus,Species
Sg_CRR933417_bin.33,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Agrococcus,Unassigned
Sg_CRR933417_bin.34,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,SCSIO-59966,SCSIO-59966,Unassigned
Sg_CRR933417_bin.36,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aurantimonas,Aurantimonas coralicida
Sg_CRR933417_bin.38,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Tsuneonella,Tsuneonella sp007065885
Sg_CRR933417_bin.40,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Unassigned
Sg_CRR933417_bin.41,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,Unassigned
Sg_CRR933417_bin.42,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Tsuneonella,Tsuneonella troitsensis
Sg_CRR933417_bin.43,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
Sg_CRR933417_bin.44,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,28-YEA-48,Unassigned
Sg_CRR933417_bin.46,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aliishimia,Unassigned
Sg_CRR933417_bin.49,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned
Sg_CRR933417_bin.6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia sp030177755
Sg_CRR933417_bin.7,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Geodermatophilaceae,Blastococcus,Unassigned
Sg_CRR933417_bin.8,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp030518195
Sg_CRR933418_bin.1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,Longimicrobiaceae,WHSP01,Unassigned
Sg_CRR933418_bin.19,Bacteria,Bacillota,Moorellia,Moorellales,SLTJ01,JANLFO01,Unassigned
Sg_CRR933418_bin.20,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Unassigned,Unassigned
Sg_CRR933418_bin.21,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,Unassigned
Sg_CRR933418_bin.23,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,28-YEA-48,Unassigned
Sg_CRR933418_bin.24,Bacteria,Bacillota,Moorellia,Moorellales,SLTJ01,JACIYD01,Unassigned
Sg_CRR933418_bin.25,Bacteria,Bacillota,Moorellia,Moorellales,JACIYF01,JACIYF01,JACIYF01 sp014360065
Sg_CRR933418_bin.26,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Stutzerimonas sp004010935
Sg_CRR933418_bin.27,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Pseudopontixanthobacter,Unassigned
Sg_CRR933418_bin.29,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
Sg_CRR933418_bin.32,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,Roseovarius sp002421985
Sg_CRR933418_bin.33,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Tsuneonella,Unassigned
Sg_CRR933418_bin.34,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,Unassigned
Sg_CRR933418_bin.37,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned,Unassigned
Sg_CRR933418_bin.4,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,JAKORG01,Unassigned
Sg_CRR933418_bin.40,Bacteria,Pseudomonadota,Alphaproteobacteria,DSM-16000,Inquilinaceae,JAJUFW01,Unassigned
Sg_CRR933418_bin.41,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Indioceanicola,Unassigned
Sg_CRR933418_bin.42,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unassigned
Sg_CRR933418_bin.43,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
Sg_CRR933418_bin.44,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Tsuneonella,Unassigned
Sg_CRR933418_bin.48,Bacteria,Desulfobacterota,B13-G15,B13-G15,B13-G15,B73-G16,Unassigned
Sg_CRR933418_bin.52,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium,Unassigned
Sg_CRR933418_bin.53,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned
Sg_CRR933418_bin.6,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp003476465
Sg_CRR933418_bin.8,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Unassigned,Unassigned
Sg_CRR933418_bin.9,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,JACDCH01,UBA9382,Unassigned
Sg_CRR933419_bin.12,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,Unassigned
Sg_CRR933419_bin.13,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Aestuariivirgaceae,Unassigned,Unassigned
Sg_CRR933419_bin.14,Bacteria,Gemmatimonadota,Gemmatimonadetes,Longimicrobiales,Longimicrobiaceae,WHSP01,Unassigned
Sg_CRR933419_bin.15,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Methyloversatilis,Methyloversatilis discipulorum_B
Sg_CRR933419_bin.16,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Wagnerdoeblera,Wagnerdoeblera nectariphila
Sg_CRR933419_bin.19,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pusillimonas_A,Pusillimonas_A minor
Sg_CRR933419_bin.2,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Unassigned
Sg_CRR933419_bin.20,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Tsuneonella,Unassigned
Sg_CRR933419_bin.21,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,WACF01,Unassigned
Sg_CRR933419_bin.23,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter ellisii
Sg_CRR933419_bin.24,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altericroceibacterium_A,Unassigned
Sg_CRR933419_bin.28,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum,Unassigned
Sg_CRR933419_bin.30,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salinimicrobium,Unassigned
Sg_CRR933419_bin.40,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp006226685
Sg_CRR933419_bin.41,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Primorskyibacter,Unassigned
Sg_CRR933419_bin.42,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA8366,Unassigned,Unassigned,Unassigned
Sg_CRR933419_bin.43,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,Unassigned
Sg_CRR933419_bin.44,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,Roseovarius sp018066915
Sg_CRR933419_bin.45,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pannonibacter,Unassigned
Sg_CRR933419_bin.46,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,Unassigned
Sg_CRR933419_bin.49,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,RCIZ01,Unassigned
Sg_CRR933419_bin.5,Bacteria,Pseudomonadota,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Unassigned
Sg_CRR933419_bin.50,Bacteria,Pseudomonadota,Alphaproteobacteria,Oceanibaculales,Oceanibaculaceae,Oceanibaculum,Oceanibaculum nanhaiense
Sg_CRR933419_bin.54,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
Sg_CRR933419_bin.55,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unassigned,Unassigned
Sg_CRR933419_bin.56,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium,Unassigned
Sg_CRR933419_bin.57,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aquibium,Unassigned
Sg_CRR933419_bin.59,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Geodermatophilaceae,Blastococcus,Unassigned
Sg_CRR933419_bin.6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JACXUX01,Unassigned
Sg_CRR933419_bin.68,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,Alloalcanivorax,Unassigned
Sg_CRR933419_bin.69,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thermohalobaculum,Unassigned
Sg_CRR933419_bin.7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,Unassigned
Sg_CRR933419_bin.70,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albimonas,Unassigned
Sg_CRR933419_bin.72,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned
Sg_CRR933419_bin.9,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingorhabdus,Unassigned
Sg_CRR933420_bin.11,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Halopseudomonas aestusnigri
Sg_CRR933420_bin.12,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Unassigned
Sg_CRR933420_bin.18,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned
Sg_CRR933420_bin.20,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,UBA6810,UBA6810 sp002742765
Sg_CRR933420_bin.21,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alishewanella,Unassigned
Sg_CRR933420_bin.23,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,Roseovarius mucosus
Sg_CRR933420_bin.24,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,DSM-6294,Venatoribacter,Unassigned
Sg_CRR933420_bin.26,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Quisquiliibacterium,Unassigned
Sg_CRR933420_bin.27,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp001794825
Sg_CRR933420_bin.30,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAIYDJ01,Unassigned
Sg_CRR933420_bin.31,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,JAGPUQ01,Unassigned
Sg_CRR933420_bin.32,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,Unassigned
Sg_CRR933420_bin.33,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Nevskiaceae,Hydrocarboniphaga,Unassigned
Sg_CRR933420_bin.34,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,UBA6211,UBA6211 sp020723015
Sg_CRR933420_bin.38,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAMJFX01,JAMJFX01 sp023544865
Sg_CRR933420_bin.40,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
Sg_CRR933420_bin.42,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,MGR-bin208,Unassigned
Sg_CRR933420_bin.43,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Ancylobacter,Ancylobacter rudongensis
Sg_CRR933420_bin.50,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Marinarcus,Unassigned
Sg_CRR933420_bin.53,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
Sg_CRR933420_bin.57,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,Unassigned
Sg_CRR933420_bin.59,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,Thiobacillus,Thiobacillus sp003510325
Sg_CRR933420_bin.6,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappia,Unassigned
Sg_CRR933420_bin.60,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,JAAYGT01,JAAYGT01 sp012727555
Sg_CRR933420_bin.63,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga,Unassigned
Sg_CRR933420_bin.64,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,Unassigned
Sg_CRR933420_bin.65,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga,Hydrogenophaga sp021166755
Sg_CRR933420_bin.67,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Unassigned
Sg_CRR933421_bin.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,JAJUHJ01,Unassigned
Sg_CRR933421_bin.10,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter glacincola_B
Sg_CRR933421_bin.11,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Unassigned
Sg_CRR933421_bin.2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus fascians
Sg_CRR933421_bin.4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus sp000787695
Sg_CRR933421_bin.5,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933421_bin.6,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,Unassigned
Sg_CRR933421_bin.7,Bacteria,Bacillota,Bacilli,Bacillales_A,Planococcaceae,Planococcus,Unassigned
Sg_CRR933421_bin.8,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933422_bin.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,JAEZQR01,Unassigned
Sg_CRR933422_bin.11,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Stutzerimonas stutzeri_N
Sg_CRR933422_bin.12,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
Sg_CRR933422_bin.13,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933422_bin.15,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Belnapia,Unassigned
Sg_CRR933422_bin.16,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomicrobium,Unassigned
Sg_CRR933422_bin.18,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E paracarnis
Sg_CRR933422_bin.19,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter terrestris
Sg_CRR933422_bin.20,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea
Sg_CRR933422_bin.23,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomicrobium,Unassigned
Sg_CRR933422_bin.24,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas pennii
Sg_CRR933422_bin.25,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas bullata
Sg_CRR933422_bin.26,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933422_bin.27,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933422_bin.3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,Unassigned
Sg_CRR933422_bin.31,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax,Unassigned
Sg_CRR933422_bin.32,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933422_bin.35,Bacteria,Synergistota,GBS-1,GBS-1,GBS-1,GBS-1,Unassigned
Sg_CRR933422_bin.36,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Telluria,Unassigned
Sg_CRR933422_bin.37,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aurantimonas,Aurantimonas sp021391535
Sg_CRR933422_bin.4,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Dermatophilaceae,Janibacter,Janibacter sp001428305
Sg_CRR933422_bin.40,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Thiobacillaceae,Thiobacillus,Unassigned
Sg_CRR933422_bin.41,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Thermodesulforhabdaceae,JAOACS01,Unassigned
Sg_CRR933422_bin.42,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum_A,Unassigned
Sg_CRR933422_bin.43,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933422_bin.44,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
Sg_CRR933422_bin.47,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Pseudoroseomonas,Unassigned
Sg_CRR933422_bin.48,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Allosphingosinicella,Unassigned
Sg_CRR933422_bin.5,Bacteria,Bacillota,DSM-12270,Thermacetogeniales,Thermacetogeniaceae,DULK01,Unassigned
Sg_CRR933422_bin.50,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Unassigned
Sg_CRR933422_bin.51,Bacteria,Pseudomonadota,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,Skermanella aerolata
Sg_CRR933422_bin.52,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Unassigned
Sg_CRR933422_bin.53,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Actinotalea,Unassigned
Sg_CRR933422_bin.54,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Bosea sp001426225
Sg_CRR933422_bin.56,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Geodermatophilaceae,Blastococcus,Blastococcus aggregatus
Sg_CRR933422_bin.57,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,JAEZQR01,Unassigned
Sg_CRR933422_bin.7,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Thermodesulforhabdaceae,JAOACS01,Unassigned
Sg_CRR933422_bin.8,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
Sg_CRR933422_bin.9,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum_A,Noviherbaspirillum_A suwonense
Sg_CRR933423_bin.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Unassigned
Sg_CRR933423_bin.101,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
Sg_CRR933423_bin.103,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Im1,Rhodoligotrophos,Rhodoligotrophos appendicifer
Sg_CRR933423_bin.11,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
Sg_CRR933423_bin.14,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium,Aquabacterium sp001770725
Sg_CRR933423_bin.16,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned
Sg_CRR933423_bin.17,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_CRR933423_bin.19,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
Sg_CRR933423_bin.2,Bacteria,Pseudomonadota,Alphaproteobacteria,JAJUGE01,JAJUGE01,Unassigned,Unassigned
Sg_CRR933423_bin.20,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned
Sg_CRR933423_bin.21,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Unassigned
Sg_CRR933423_bin.23,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp011620715
Sg_CRR933423_bin.25,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Phreatobacteraceae,Phreatobacter,Unassigned
Sg_CRR933423_bin.26,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium frederiksbergense_A
Sg_CRR933423_bin.27,Bacteria,Pseudomonadota,Alphaproteobacteria,Tistrellales,Tistrellaceae,Tistrella,Unassigned
Sg_CRR933423_bin.28,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium aurum
Sg_CRR933423_bin.29,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Xanthobacter flavus_A
Sg_CRR933423_bin.3,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned
Sg_CRR933423_bin.30,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium sp030681155
Sg_CRR933423_bin.31,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned
Sg_CRR933423_bin.34,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,Unassigned
Sg_CRR933423_bin.35,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter,Unassigned
Sg_CRR933423_bin.37,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,CAMAXB01,Unassigned
Sg_CRR933423_bin.38,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,P52-10,Unassigned
Sg_CRR933423_bin.39,Bacteria,Pseudomonadota,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned
Sg_CRR933423_bin.4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,Unassigned
Sg_CRR933423_bin.40,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Unassigned
Sg_CRR933423_bin.42,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium,Unassigned
Sg_CRR933423_bin.43,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter,Unassigned
Sg_CRR933423_bin.44,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,Bosea sp001556125
Sg_CRR933423_bin.45,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,Unassigned
Sg_CRR933423_bin.46,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,Unassigned
Sg_CRR933423_bin.47,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned
Sg_CRR933423_bin.48,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia_AP
Sg_CRR933423_bin.49,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium_A,Unassigned
Sg_CRR933423_bin.5,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E palmensis
